z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,O2,H2O,H,O,OH,HO2,H2O2,N2 
0.010429138183593749,3.1564919056830263,0.0,425.76698021055614,0.6181422313466006,0.024949869966790345,0.22297382135260624,0.005164638206544906,9.640907266786849e-06,7.781886468029352e-06,0.00020138765445483703,0.00058849771966094,0.00010226257488925681,0.7460020997794922
0.0104293212890625,3.162163079568345,0.0,426.5741178851499,0.61703362562974,0.024937090693813325,0.22293791361888976,0.005211349432265894,9.814264226009512e-06,7.890741401859972e-06,0.00020400467511607015,0.0005896078698007209,0.0001027685737708194,0.7459995601792961
0.01042950439453125,3.1678552173179133,0.0,427.38425391208153,0.615924913223492,0.024924287738569674,0.2229017732901388,0.005258345165637297,9.990157972481327e-06,8.000870356973195e-06,0.00020664249495184076,0.0005906898480504285,0.00010327304975449012,0.7459969974335514
0.0104296875,3.1735682232795623,0.0,428.1973757779387,0.6148161352043409,0.024911461177311463,0.2228654001201394,0.005305625523660671,1.0168613323040863e-05,8.1122818394506e-06,0.00020930100886959265,0.000591743681192374,0.00010377596181609353,0.7459944116812303
0.010429870605468749,3.1793020004778687,0.0,429.0134707861383,0.6137073324786506,0.024898611086338146,0.22282879387470114,0.005353190609660428,1.0349655110547998e-05,8.22498431458608e-06,0.000211980106524868,0.0005927694030180407,0.00010427726892981097,0.7459918030611796
0.0104300537109375,3.185056450630042,0.0,429.83252605900697,0.6125985457761687,0.024885737541990294,0.22279195433173618,0.005401040513353743,1.0533308179994296e-05,8.338986206702632e-06,0.00021467967232900034,0.0005937670542350194,0.00010477693007264629,0.7459891717120644
0.01043023681640625,3.1908314741681827,0.0,430.6545285407844,0.6114898156423662,0.024872840620642593,0.22275488128132925,0.005449175310925586,1.0719597384609403e-05,8.454295899051908e-06,0.00021739958545966107,0.0005947366823706021,0.00010527490422903938,0.7459865177723143
0.010430419921875,3.1966269702562364,0.0,431.4794649998106,0.6103811824320964,0.02485992039869968,0.2227175745258117,0.0054975950651042745,1.0908547581946198e-05,8.570921733788339e-06,0.00022013971987399863,0.0005956783416723367,0.00010577115039560744,0.7459838413800639
0.010430603027343749,3.2024428368128626,0.0,432.3073220316174,0.6092726863021437,0.024846976952588334,0.2226800338798214,0.005546299825242701,1.1100183629963959e-05,8.688872012029051e-06,0.00022289994432458978,0.0005965920930056052,0.00010626562758604293,0.745981142673105
0.0104307861328125,3.2082789705286014,0.0,433.138086061156,0.6081643672051485,0.02483401035875279,0.22264225917037514,0.005595289627395968,1.1294530383080705e-05,8.808154993981924e-06,0.00022568012237778666,0.0005974780037482452,0.0001067582948360946,0.7459784217888267
0.01043096923828125,3.2141352668888774,0.0,433.9717433459092,0.6070562648824495,0.024821020693648464,0.22260425023692687,0.005644564494404644,1.149161268822698e-05,8.92877889916223e-06,0.00022848011243487292,0.0005983361476824872,0.00010724911120870666,0.7459756788641664
0.01043115234375,3.2200116201919236,0.0,434.80827997821535,0.605948418858188,0.02480800803373771,0.22256600693142595,0.005694124435977852,1.1691455380885061e-05,9.050751906687127e-06,0.00023129976775577654,0.000599166604884326,0.00010773803579928041,0.7459729140355571
0.010431335449218749,3.225907923572324,0.0,435.6476818884576,0.6048408684323814,0.024794972455482237,0.22252752911837687,0.005743969448781915,1.189408328113454e-05,9.174082155661725e-06,0.0002341389364855774,0.0005999694616104433,0.00010822502774109508,0.7459701274388723
0.0104315185546875,3.2318240690190994,0.0,436.4899348474173,0.6037336526753022,0.024781914035339914,0.22248881667488069,0.005794099516525198,1.2099521189671532e-05,9.298777745636394e-06,0.0002369974616833431,0.000600744810182755,0.00010871004621080047,0.7459673192093864
0.01043170166015625,3.237759947399259,0.0,437.33502446947176,0.6026268104208571,0.024768832849758744,0.22244986949069923,0.005844514610048136,1.2307793883838121e-05,9.424846737156336e-06,0.0002398751813537171,0.0006014927488707892,0.00010919305043407714,0.7459644894817118
0.010431884765625,3.2437154484766917,0.0,438.1829362150338,0.6015203802611765,0.024755728975172017,0.22241068746829218,0.005895214687412927,1.2518926113642352e-05,9.552297152393187e-06,0.00024277192848099394,0.0006022133817720509,0.00010967399969140624,0.7459616383897586
0.010432067871093749,3.2496904609360464,0.0,439.033655393816,0.6004144005402253,0.02474260248799264,0.22237127052285713,0.005946199693998415,1.2732942597793651e-05,9.681136975871366e-06,0.000245687531065932,0.0006029068186904661,0.00011015285332398355,0.7459587660666883
0.0104322509765625,3.2556848724016016,0.0,439.8871671672876,0.5993089093486821,0.024729453464609162,0.22233161858237457,0.00599746956259109,1.2949868019715978e-05,9.811374155267759e-06,0.00024862181216476874,0.0006035731750130452,0.00011062957073972714,0.7459558726448633
0.01043243408203125,3.2616985694614016,0.0,440.74345655193645,0.5982039445178721,0.024716281981381306,0.2222917315876423,0.006049024213480866,1.3169727023580624e-05,9.943016602307599e-06,0.00025157458993093864,0.0006042125715848727,0.00011110411141941137,0.745952958255801
0.0104326171875,3.2677314376865425,0.0,441.60250842180136,0.5970995436148612,0.02470308811463488,0.2222516094923047,0.0061008635545563225,1.3392544210333974e-05,1.0076072193743703e-05,0.0002545456776591393,0.0006048251345826502,0.00011157643492292225,0.7459500230301331
0.010432800292968749,3.273783361655582,0.0,442.4643075117894,0.5959957439366412,0.02468987194065642,0.2222112522628833,0.006152987481405055,1.3618344133749933e-05,1.0210548772433527e-05,0.0002575348838320401,0.0006054109953868735,0.00011204650089564413,0.7459470670975594
0.0104329833984375,3.2798542249740703,0.0,443.32883842021505,0.5948925825055104,0.02467663353569103,0.22217065987880175,0.006205395877409454,1.3847151296465072e-05,1.0346454148490533e-05,0.00026054201216908047,0.0006059702904527249,0.00011251426907491998,0.7459440905868038
0.01043316650390625,3.2859439102986268,0.0,444.19608561210356,0.5937900960635983,0.024663372975936113,0.22212983233240077,0.0062580886138474895,1.4078990146040662e-05,1.048379610053364e-05,0.00026356686167781614,0.000606503161179887,0.00011297969929663655,0.7459410936255807
0.010433349609375,3.292052299357071,0.0,445.0660334217951,0.5926883210684714,0.024650090337538615,0.22208876962896787,0.006311065549992444,1.4313885071026226e-05,1.0622582377021385e-05,0.0002666092267075089,0.0006070097537814046,0.00011344275150191327,0.745938076340542
0.010433532714843749,3.298179272972876,0.0,445.9386660562935,0.5915872936879005,0.02463678569659003,0.22204747178673714,0.006364326533217868,1.4551860397055777e-05,1.0762820697684856e-05,0.00026966889700519986,0.0006074902191517075,0.00011390338574391263,0.7459350388572488
0.0104337158203125,3.3043247110850236,0.0,446.8139675978661,0.5904870497957825,0.02462345912912255,0.22200593883690722,0.006417871399097079,1.4792940382931003e-05,1.0904518755034996e-05,0.0002727456577737083,0.0006079447127338648,0.00011436156219469943,0.7459319813001274
0.01043389892578125,3.310488492772464,0.0,447.69192200736734,0.5893876249672358,0.024610110711106567,0.22196417082364323,0.0064716999715083426,1.5037149216739695e-05,1.1047684215969346e-05,0.0002758392897320578,0.000608373394386339,0.00011481724115222698,0.7459289037924336
0.01043408203125,3.316670496274242,0.0,448.5725131268939,0.5882890544747528,0.024596740518445147,0.22192216780408122,0.006525812062737987,1.5284511011981914e-05,1.119232472346231e-05,0.0002789495691779328,0.0006087764282491859,0.00011527038304738977,0.7459258064562171
0.010434265136718749,3.3228705990142227,0.0,449.45572468314367,0.5871913732835549,0.02458334862697123,0.22187992984832514,0.006580207473588973,1.553504980373526e-05,1.133844789835541e-05,0.0002820762680524943,0.0006091539826100148,0.0001157209484512013,0.7459226894122821
0.0104344482421875,3.3290886776211734,0.0,450.3415402900563,0.5860946160480386,0.024569935112444766,0.2218374570394338,0.006634885993483917,1.5788789544813283e-05,1.1486061341219862e-05,0.0002852191540069034,0.0006095062297696244,0.00011616889808198728,0.7459195527801635
0.01043463134765625,3.335324607953106,0.0,451.22994345213607,0.5849988171074857,0.02455650005054802,0.22179474947342043,0.006689847400572925,1.6045754101965297e-05,1.1635172634318722e-05,0.00028837799047111006,0.0006098333459076037,0.00011661419281269518,0.7459163966780846
0.010434814453125,3.341578265117763,0.0,452.1209175671386,0.5839040104827301,0.024543043516883946,0.22175180725923846,0.006745091461840105,1.6305967252091126e-05,1.1785789343651167e-05,0.0002915525367244774,0.0006101355109479415,0.00011705679367825479,0.7459132212229233
0.010434997558593749,3.3478495234970147,0.0,453.01444592941965,0.5828102298721239,0.02452956558697031,0.22170863051875178,0.0068006179332145795,1.656945267850006e-05,1.1937919021095122e-05,0.0002947425479685601,0.0006104129084247353,0.00011749666188302915,0.7459100265301936
0.0104351806640625,3.3541382567671585,0.0,453.9105117325968,0.5817175086485111,0.024516066336239425,0.22166521938672376,0.006856426559676297,1.683623396716983e-05,1.2091569206620992e-05,0.0002979477754014079,0.0006106657253481496,0.00011793375880828292,0.7459068127140048
0.01043536376953125,3.3604443379232425,0.0,454.8090980728529,0.5806258798555268,0.024502545840033862,0.22162157401078608,0.006912517075366219,1.7106334603053027e-05,1.2246747430602452e-05,0.00030116796629389844,0.0006108941520707157,0.00011836804601972667,0.745903579887037
0.010435546875,3.366767639299241,0.0,455.7101879516348,0.5795353762048067,0.02448900417360355,0.22157769455140994,0.006968889203694906,1.7379777966403003e-05,1.2403461216206951e-05,0.0003044028640677223,0.0006110983821540686,0.00011879948527510406,0.745900328160514
0.010435729980468749,3.3731080325925413,0.0,456.6137642789735,0.5784460300725368,0.024475441412101926,0.22153358118186714,0.007025542657455835,1.765658732915249e-05,1.256171808188276e-05,0.0003076522083752848,0.000611278612236254,0.00011922803853183728,0.745897057644179
0.0104359130859375,3.3794653888841433,0.0,457.5198098761487,0.5773578734969576,0.024461857630585497,0.22148923408819995,0.007082477138933124,1.7936785851295955e-05,1.2721525543913888e-05,0.0003109157351809289,0.0006114350418996651,0.00011965366795468061,0.7458937684462611
0.01043609619140625,3.3858395786625,0.0,458.42830747895476,0.5762709381752543,0.02444825290400907,0.22144465346916775,0.007139692340013333,1.8220396577324516e-05,1.288289111906811e-05,0.00031419317684394286,0.0006115678735397159,0.00012007633592341674,0.745890460673464
0.010436279296875,3.3922304718438223,0.0,459.339239740393,0.5751852554612858,0.02443462730722452,0.22139983953621073,0.0071971879422958775,1.8507442432688112e-05,1.3045822327322933e-05,0.0003174842622030063,0.0006116773122343603,0.0001204960050405761,0.7458871344309317
0.010436462402343749,3.398637937796168,0.0,460.2525892339475,0.574100856362715,0.02442098091497671,0.22135479251339063,0.007254963617207954,1.8797946220314897e-05,1.3210326694683335e-05,0.000320788716662324,0.0006117635656145318,0.00012091263813920021,0.745883789822233
0.0104366455078125,3.4050618453593615,0.0,461.16833845623376,0.5730177715390364,0.02440731380190304,0.22130951263734053,0.007313019026113292,1.9091930617138456e-05,1.3376411756063114e-05,0.0003241062622788219,0.0006118268437355907,0.00012132619829057142,0.7458804269493385
0.01043682861328125,3.411502062868434,0.0,462.0864698302116,0.5719360312990408,0.024393626042528874,0.221264000157207,0.007371353820425603,1.9389418170683997e-05,1.3544085058256778e-05,0.00032743661785091395,0.0006118673589498462,0.00012173664881198577,0.7458770459126003
0.01043701171875,3.4179584581739415,0.0,463.00696570785476,0.5708556655990478,0.02437991771126773,0.22121825533458409,0.007429967641719918,1.9690431295687318e-05,1.3713354162982652e-05,0.0003307794990084571,0.0006118853257802781,0.00012214395327450562,0.7458736468107352
0.01043719482421875,3.4244308986652814,0.0,463.92980837336523,0.5697767040406078,0.024366188882416824,0.22117227844344786,0.0074888601218486926,1.999499227077514e-05,1.3884226650015716e-05,0.0003341346183041448,0.0006118809607954742,0.0001225480755107424,0.7458702297408054
0.0104373779296875,3.4309192512904683,0.0,464.8549800457919,0.5686991758690397,0.02435243963015587,0.22112606977008625,0.007548030883051441,2.0303123235157937e-05,1.4056710120377115e-05,0.00033750168530572843,0.0006118544824859088,0.0001229489796225829,0.7458667947982032
0.010437561035156251,3.4374233825792104,0.0,465.7824628821744,0.5676231099714338,0.02433867002854534,0.22107962961302344,0.007607479538069057,2.061484618538766e-05,1.4230812199609505e-05,0.0003408804066895546,0.0006118061111415789,0.00012334662998892787,0.745863342076636
0.010437744140625,3.4439431586624916,0.0,466.712238980175,0.5665485348754011,0.024324880151523832,0.2210329582829459,0.00766720569025581,2.0930182972150592e-05,1.440654054111902e-05,0.00034427048633503657,0.0006117360687311255,0.00012374099127339746,0.7458598716681083
0.01043792724609375,3.4504784452957904,0.0,467.64429038121824,0.5654754787473043,0.02431107007290639,0.220986056102612,0.007727208933696246,2.1249155297129468e-05,1.4583902829600741e-05,0.0003476716254203328,0.0006116445787824391,0.00012413202843203187,0.745856383662914
0.0104381103515625,3.45702910787807,0.0,468.57859907306414,0.5644039693912867,0.024297239866382502,0.22093892340677565,0.007787488853315303,2.1571784709879135e-05,1.4762906784515326e-05,0.0003510835225185827,0.0006115318662648481,0.00012451970672092315,0.7458528781496172
0.010438293457031251,3.4635950114745184,0.0,469.51514699287014,0.5633340342478119,0.0242833896055142,0.2208915605420883,0.007848045024993082,2.1898092604772872e-05,1.4943560163644776e-05,0.0003545058736952158,0.0006113981574729366,0.00012490399170382582,0.7458493552150482
0.0104384765625,3.470176020835568,0.0,470.45391602977185,0.5622657003928816,0.02426951936373472,0.2208439678670115,0.007908877015677468,2.2228100217987542e-05,1.5125870766709772e-05,0.00035793837260594423,0.0006112436799120441,0.00012528484925972025,0.7458458149442887
0.01043865966796875,3.476772000419444,0.0,471.3948880279351,0.5611989945367906,0.02425562921434642,0.22079614575171722,0.007969984383501211,2.2561828624562954e-05,1.530984643906368e-05,0.0003613807105957094,0.0006110686621854599,0.00012566224559034246,0.745842257420661
0.0104388427734375,3.4833828144108145,0.0,472.3380447890711,0.5601339430236222,0.024241719230518675,0.22074809457798875,0.008031366677892364,2.289929873547663e-05,1.5495495075430216e-05,0.0003648325767979308,0.0006108733338834488,0.0001260361472276238,0.7458386827257233
0.010439025878906251,3.4900083267425703,0.0,473.2833680754049,0.5590705718302882,0.024227789485287143,0.22069981473911227,0.008093023439689309,2.324053129479413e-05,1.5682824623715225e-05,0.0003682936582345765,0.000610657925474014,0.0001264065210410887,0.7458350909392637
0.010439208984375,3.496648401114618,0.0,474.23083961219265,0.5580089065662039,0.024213840051551968,0.22065130663977944,0.008154954201253445,2.3585546876861875e-05,1.5871843088871466e-05,0.00037176363991667303,0.0006104226681955838,0.000126773334245182,0.745831482139286
0.01043939208984375,3.5033029010154872,0.0,475.18044109067534,0.5569489724725359,0.024199871002075588,0.22060257069596484,0.008217158486586652,2.3934365883576764e-05,1.6062558536834275e-05,0.000375242204945521,0.0006101677939515269,0.0001271365544065392,0.7458278564020121
0.0104395751953125,3.509971689740459,0.0,476.1321541705246,0.5558907944221313,0.024185882409481933,0.22055360733481985,0.008279635811441581,2.428700854167552e-05,1.625497909849281e-05,0.00037872903461394416,0.0006098935352066113,0.00012749614945114905,0.7458242138018729
0.010439758300781251,3.5166546304127375,0.0,477.08596048270755,0.5548343969190394,0.024171874346255236,0.22050441699454976,0.00834238568343678,2.4643494900101068e-05,1.644911297372829e-05,0.00038222380850814916,0.0006096001248854125,0.00012785208767145177,0.7458205544115083
0.01043994140625,3.5233515860013913,0.0,478.04184163193037,0.5537798040986125,0.024157846884738106,0.2204550001242996,0.008405407602169358,2.5003844827415203e-05,1.6644968435497866e-05,0.00038572620460974367,0.0006092877962726739,0.00012820433773334195,0.7458168783017596
0.01044012451171875,3.5300624193422303,0.0,478.99977919948384,0.5527270397272199,0.024143800097129273,0.22040535718402365,0.008468701059332312,2.5368078009291736e-05,1.6842553833981588e-05,0.00038923589939822987,0.0006089567829156655,0.00012855286868310203,0.7458131855416722
0.0104403076171875,3.536786993155524,0.0,479.9597547456105,0.551676127202577,0.024129734055484756,0.22035548864436239,0.008532265538825034,2.5736213946030396e-05,1.7041877600757614e-05,0.00039275256795331124,0.0006086073185285566,0.00012889764995420178,0.7458094761984908
0.010440490722656251,3.543525170065983,0.0,480.9217498122574,0.5506270895537276,0.024115648831714374,0.22030539498651144,0.008596100516867924,2.6108271950151026e-05,1.724294825303528e-05,0.0003962758840575359,0.000608239636898813,0.00012923865137401687,0.7458057503376627
0.010440673828125,3.550276812620314,0.0,481.8857459254365,0.5495799494415333,0.024101544497581624,0.22025507670208982,0.008660205462115303,2.648427114403622e-05,1.7445774397927392e-05,0.0003998055202988857,0.0006078539717956456,0.00012957584317043608,0.7458020080228361
0.01044085693359375,3.5570417833071595,0.0,482.85172459795484,0.5485347291588176,0.024087421124701597,0.22020453429300235,0.008724579835772283,2.6864230457657473e-05,1.7650364736776706e-05,0.0004033411481736032,0.0006074505568804631,0.00012990919597837366,0.7457982493158626
0.0104410400390625,3.5638199445740386,0.0,483.8196673316946,0.5474914506310846,0.024073278784540925,0.22015376827130237,0.008789223091705264,2.7248168626322555e-05,1.7856728069502636e-05,0.0004068824381886024,0.0006070296256194418,0.00013023868084613728,0.7457944742767989
0.010441223144531251,3.5706111588465745,0.0,484.7895556202467,0.5464501354169099,0.02405911754841559,0.22010277915905208,0.008854134676556215,2.76361041885056e-05,1.8064873298996955e-05,0.000410429059963972,0.0006065914111981101,0.00013056426924169546,0.74579068296391
0.01044140625,3.5774152885452697,0.0,485.7613709511804,0.5454108047087943,0.024044937487491137,0.22005156748817775,0.008919314029855439,2.8028055483728614e-05,1.8274809435551702e-05,0.0004139806823352393,0.0006061361464380191,0.00013088593305881485,0.7457868754336732
0.01044158935546875,3.584232196104509,0.0,486.73509480865266,0.5443734793337143,0.024030738672779394,0.2200001338003196,0.008984760584138286,2.8424040650526515e-05,1.848654560133164e-05,0.00041753697345560614,0.0006056640637154428,0.0001312036446230911,0.7457830517407853
0.0104417724609375,3.5910617439889267,0.0,487.71070867559297,0.5433381797541851,0.02401652117513977,0.2199484786466904,0.009050473765055144,2.882407762443593e-05,1.8700091034859183e-05,0.0004210976008975967,0.0006051753948821633,0.00013151737669781573,0.745779211938162
0.010441955566406251,3.5979037947113914,0.0,488.6881940362133,0.542304926069033,0.024002285065276862,0.21989660258791968,0.009116452991485863,2.9228184136066944e-05,1.8915455095539562e-05,0.00042466223175454656,0.000604670371188301,0.00013182710248973013,0.7457753560769493
0.010442138671875,3.6047582108494214,0.0,489.6675323781808,0.5412737380145926,0.023988030413739824,0.21984450619390292,0.009182697675651816,2.9636377709228056e-05,1.913264726820929e-05,0.00042823053274167536,0.0006041492232071738,0.0001321327956546367,0.7457714842065258
0.01044232177734375,3.611624850165376,0.0,490.64870449908176,0.5402446356478182,0.023973757313770144,0.21979219013116752,0.00924920710533863,3.004867498372475e-05,1.9351676812919096e-05,0.0004318021645128334,0.0006036121816466537,0.00013243442981228295,0.7457675963929086
0.0104425048828125,3.618503578220386,0.0,491.6316922411076,0.5392176376945345,0.023959465814192688,0.21973965489845076,0.009315980789495538,3.0465093703643458e-05,1.957255380390198e-05,0.00043537679869511706,0.0006030594747164291,0.00013273197999401254,0.7457636926372959
0.01044287109375,3.632297577153882,0.0,493.60305573110844,0.537169906941728,0.023930856810677536,0.21963403910940268,0.009450179705235205,3.130948425534549e-05,2.001941709276896e-05,0.00044252672570038314,0.0006019089783871598,0.00013331415728034176,0.7457558456522276
0.0104432373046875,3.646138124781386,0.0,495.5814387052051,0.535130838382212,0.0239021753113735,0.21952756181729485,0.00958542001624875,3.21705240978373e-05,2.0473750153592695e-05,0.00044968452799179503,0.0006006989763649936,0.00013387980075238513,0.7457479353158828
0.010443603515625,3.6600241334147743,0.0,497.5666944186462,0.5331005699731223,0.023873421867003378,0.21942022806755548,0.009721696657144953,3.3048341635230196e-05,2.0935635550535094e-05,0.0004568475587193247,0.0005994312787810319,0.0001344287275310442,0.7457399619061313
0.0104439697265625,3.673954518463129,0.0,499.55867646518595,0.5310792340788585,0.023844597025714627,0.2193120430312965,0.009859004470941393,3.394306177531982e-05,2.1405158421592487e-05,0.0004640131774746198,0.0005981076782623088,0.00013496076252647853,0.7457319256735216
0.0104443359375,3.6879281989039585,0.0,501.55723884156845,0.5290669575272554,0.023815701333051966,0.21920301199981246,0.009997338212572697,3.4854805889059026e-05,2.188240662755418e-05,0.0004711787532927179,0.0005967299483214478,0.00013547573856869424,0.7457238268416707
0.0104447021484375,3.701944097739651,0.0,503.56223601006894,0.527063861669734,0.023786735331931007,0.21909314037898905,0.010136692552392855,3.5783691773994024e-05,2.236747090120566e-05,0.0004783416675946735,0.0005952998418717316,0.0001359734965278756,0.7457156656076883
0.010445068359375,3.716001142439505,0.0,505.5735229590839,0.5250700624451885,0.02375769956261132,0.21898243368363907,0.010277062079671311,3.672983362164193e-05,2.286044499651372e-05,0.0004854993170662377,0.0005938190898645474,0.00013645388542429424,0.74570744214263
0.0104454345703125,3.7300982653668737,0.0,507.5909552617625,0.5230856704473614,0.023728594562669864,0.21887089753177127,0.010418441306083086,3.769334198878698e-05,2.336142583753727e-05,0.0004926491164680773,0.0005922894000459061,0.0001369167625276856,0.7456991565919777
0.01044580078125,3.744234404191662,0.0,509.61438913267756,0.5211107909954532,0.023699420866975126,0.21875853763880315,0.010560824669192429,3.867432377266079e-05,2.3870513666809713e-05,0.000499788501373337,0.000590712455828447,0.0001373619934460076,0.7456908090761479
0.0104461669921875,3.7584085022883125,0.0,511.6436814825386,0.5191455242077453,0.023670179007660073,0.21864535981173056,0.010704206535930112,3.967288218996538e-05,2.438781219294444e-05,0.0005069149308286484,0.0005890899152751152,0.0001377894522035401,0.745682399691022
0.010446533203125,3.7726195091189316,0.0,513.6786899709491,0.5171899650779858,0.023640869514095882,0.21853136994326022,0.01084858120606404,4.068911675969512e-05,2.4913428737221686e-05,0.0005140258899350541,0.000587423410190549,0.00013819902130831992,0.7456739285085001
0.0104468994140625,3.786866380602192,0.0,515.7192730572172,0.5152442035543254,0.023611492912864615,0.21841657400591877,0.010993942915662837,4.172312328970296e-05,2.5447474378919798e-05,0.0005211188923456025,0.000585714545316034,0.00013859059180893632,0.7456653955770752
0.010447265625,3.801148079467413,0.0,517.7652900492285,0.5133083246205703,0.0235820497277322,0.21830097804614487,0.011140285840552225,4.277499386695368e-05,2.5990064099161546e-05,0.0005281914826767109,0.000583964897623757,0.00013896406334074405,0.7456568009224249
0.0104476318359375,3.815463575594667,0.0,519.8166011503964,0.5113824083795385,0.02355254047962087,0.2181845881783762,0.01128760409976362,4.384481685140044e-05,2.654131692305155e-05,0.0005352412388307078,0.000582176015706024,0.0001393193441615882,0.7456481445480205
0.010447998046875,3.829811846340399,0.0,521.8730675047019,0.5094665301383188,0.023522965686580882,0.21806741057913842,0.011435891758974658,4.493267687341519e-05,2.710135605989095e-05,0.0005422657742272742,0.0005803494192550176,0.00013965635117715817,0.7456394264357513
0.0104483642578125,3.8441918768491927,0.0,523.9345512398434,0.5075607604952145,0.023493325863762293,0.21794945148114667,0.01158514283394097,4.603865483470015e-05,2.7670309041260245e-05,0.0005492627399418143,0.0005784865986286646,0.0001399750099561149,0.7456306465465614
0.01044873046875,3.858602660351455,0.0,526.0009155085147,0.5056651654281921,0.023463621523385807,0.21783071716742522,0.011735351293918441,4.7162827912601757e-05,2.8248307856770087e-05,0.0005562298267490873,0.000576589014498128,0.0001402752547351638,0.7456218048211003
0.0104490966796875,3.873043198447511,0.0,528.0720245278333,0.5037798063846325,0.023433853174713293,0.21771121396545928,0.011886511065075748,4.830526956774449e-05,2.883548908728964e-05,0.0005631647670707235,0.0005746580975724961,0.00014055702841426896,0.7456129011803805
0.010449462890625,3.887512501378026,0.0,530.1477436169428,0.5019047403722104,0.023404021324017872,0.21759094824137726,0.012038616033895602,4.946604955489963e-05,2.943199403546677e-05,0.00057006533682553,0.0005726952483962245,0.0001408202825422199,0.745603935526448
0.0104498291015625,3.902009588281142,0.0,532.2279392328136,0.5000400200507257,0.02337412647455319,0.21746992639418217,0.01219166005056468,5.0645233936998625e-05,3.0037968853366828e-05,0.000576929357181782,0.000570701837214983,0.000141064977292791,0.7455949077430573
0.0104501953125,3.9165334874365167,0.0,534.3124790042702,0.4981856938247154,0.02334416912652245,0.2173481548500289,0.01234563693235058,5.184288510219909e-05,3.0653564667061894e-05,0.0005837546962109337,0.0005686792039055802,0.00014129108143174016,0.7455858176963542
0.0104505615234375,3.931083236496374,0.0,536.4012317642713,0.4963418059366876,0.023314149777047027,0.2172256400565637,0.01250054046696532,5.3059061783907785e-05,3.1278937698013524e-05,0.0005905392704424826,0.0005666286579657632,0.00014149857227491994,0.7455766652355617
0.010450927734375,3.9456578827038644,0.0,538.4940675804718,0.4945083965608291,0.02328406892013389,0.2171023884773223,0.012656364415913866,5.429381908366222e-05,3.1914249381098244e-05,0.0005972810463199098,0.000564551478559742,0.00014168743563777627,0.7455674501936721
0.0104512939453125,3.960256483099009,0.0,540.5908577841002,0.49268550189702737,0.023253927046643613,0.21697840658620207,0.012813102517826894,5.554720849677219e-05,3.255966647913631e-05,0.0006039780415579205,0.0005624489146154336,0.00014185766577653376,0.7455581723881404
0.01045166015625,3.974878104712337,0.0,542.6914749971774,0.49087315426508177,0.023223724644256896,0.21685370086200836,0.012970748491776273,5.681927794061791e-05,3.321536119379002e-05,0.0006106283264013728,0.0005603221849695116,0.00014200926532136602,0.7455488316215779
0.0104520263671875,3.989521824746652,0.0,544.795793158114,0.4890713821989597,0.023193462197441346,0.21672827778308063,0.013129296040572062,5.811007178550196e-05,3.388151127270884e-05,0.000617230024786539,0.0005581724785564824,0.00014214224520186486,0.7455394276824494
0.010452392578125,4.004186730747031,0.0,546.9036875457151,0.4872802105409801,0.023163140187417646,0.216602143822006,0.013288738854039913,5.941963088795028e-05,3.455830011280538e-05,0.0006237813154055265,0.0005560009546381475,0.00014225662456512694,0.7455299603457669
0.010452758789062499,4.018871920759215,0.0,549.0150348016191,0.48549966053580834,0.02313275909212548,0.2164753054404239,0.013449070612276202,6.074799262634958e-05,3.524591685955185e-05,0.00063028043267484,0.0005538087430699408,0.00014235243068677866,0.7455204293737838
0.010453124999999999,4.0335765034772715,0.0,551.1297129512623,0.4837297499241018,0.02310231938618858,0.21634776908392142,0.013610284988884606,6.209519093885291e-05,3.5944556502218e-05,0.0006367256676094833,0.0005515969446007303,0.00014242969887527188,0.7455108345166859
0.010453491210937499,4.04829959837949,0.0,553.2476014232548,0.4819704930358279,0.023071821540880798,0.21621954117703437,0.013772375654180758,6.346125636335166e-05,3.6654419964910475e-05,0.0006431153686034901,0.0005493666312030073,0.00014248847236977163,0.7455011755132804
0.010453857421874997,4.063040335854325,0.0,555.3685810673921,0.48022190088299027,0.023041266024090953,0.21609062811834495,0.013935336278378205,6.484621607952573e-05,3.7375714193392476e-05,0.0006494479421190107,0.0005471188464302075,0.00014252880223197703,0.7454914520916802
0.010454223632812497,4.0777978573158284,0.0,557.4925341712492,0.4784839812517529,0.02301065330028724,0.21596103627568533,0.014099160534747086,6.625009395280993e-05,3.8108652237580014e-05,0.0006557218532853163,0.0005448546057983294,0.00014255074723219804,0.7454816639699838
0.010454589843749997,4.09257131530838,0.0,559.6193444752986,0.47675673879394115,0.02297998383048306,0.2158307719814547,0.014263842102737179,6.767291058010822e-05,3.885345332961529e-05,0.0006619356264092794,0.0005425748971891844,0.00014255437373001975,0.7454718108569518
0.010454956054687497,4.107359873602189,0.0,561.7488971867826,0.4750401751176869,0.022949258072201432,0.2156998415280429,0.01442937467107823,6.911468333727495e-05,3.961034295752181e-05,0.0006680878453998078,0.0005402806812724577,0.0001425397555498842,0.7454618924526748
0.010455322265624997,4.122162707278865,0.0,563.881078992222,0.4733342888772637,0.02291847647943998,0.2155682511633685,0.01459575194084443,7.05754264281571e-05,4.0379552934336305e-05,0.0006741771541078193,0.0005379728919442648,0.000142506973851909,0.7454519084492385
